country,iso3c,year,RA_m,RA_g,RCB_m,RCB_g,RS_m,RS_g,NMW,MW_Dif,MWyrset,MW_type,MWDif_geoar,MWDif_sector,MWDif_occu,MWDif_skillvl,MWDif_exp,MWDif_urbrur,MWDif_yngw,MWDif_domw,MWDif_agriw,MWDif_ltunemp,MWDif_app_trai,MWDif_migrw,MWDif_casuw,MWDif_disabw,MWDif_EPZ,MWDif_smfirm,MWDif_other,MWDif_educ,MWDif_risk,MW_uprate,MW_comm,MW_act_work,MW_act_empl,MW_act_gov,MW_act_acad,MW_act_othe,other_resp,CA_national,CA_sectoral,CA_company,CA_subnational,CA_occupation,Level,Multilevel,Central,rAEB,Art,DR,FAV,WSSA,OCG,OCT,Index,Length,Ext,Coord,Type,Govint,Peace,CoR,CoI,SPA_negot,SPA_signed,SPA_comp,WAGE_PROC,WAGE_MAX,WAGE_MIN,TAX_BUDGET,WRK_HRS,EMPL_POL,EMPL_LEG,SOC_SEC,PENSIONS,TRAINING,UNION_RIGHTS,CONCERT,TC,BC,WC,WC_type,WC_struct,WC_rights,WC_negot,UWRep,NECFs,ED,EDpriv,NUCFs,TUM,NUM,NUM_s,WSEE,UD,UD_s,UD_hist,UM_female,UD_male,UD_female,UM_public,UD_private,UD_public,UM_s_female,UD_s_female,UD_s_male,UM_s_parttime,UD_s_parttime,UD_s_fulltime,UM_s_temp,UD_s_temp,UD_s_perm,UM_s_public,UD_s_public,UD_s_private,WCB_new,WCB,WCB_s,Wstat,Wstat_s,newCov,UnadjCov,UnadjCov_s,AdjCov,AdjCov_s,AdjCov_hist,ExtE,ExtE_s,CovPriv,CovPriv_s,CovPub,CovPub_s
Croatia,HRV,1995,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,1,0,1,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,2,2,1,2,2,1,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,1996,3,3,3,1,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,1,0,1,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,2,2,1,2,2,1,2,-88,-88,-88,-88,-88,-88,1100,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,1997,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,1,0,1,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,2,2,1,2,2,1,2,-88,-88,-88,-88,-88,-88,1180,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,1998,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,1,0,1,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,2,2,1,2,2,1,2,-88,-88,-88,-88,-88,-88,1163,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,1999,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,1,0,1,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,2,2,1,2,2,1,2,-88,-88,-88,-88,-88,-88,1121,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,2000,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,1,0,1,1,-88,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,1,2,2,1,2,-88,-88,-88,-88,-88,-88,1182,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,2001,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,1,0,1,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,2,2,1,2,2,1,2,-88,-88,-88,-88,-88,-88,1113,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,2002,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,1,0,1,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,2,2,1,2,2,1,2,-88,-88,-88,-88,-88,-88,1154,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,2003,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,1,0,1,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,2,2,1,2,2,1,2,-88,-88,-88,-88,-88,-88,1162,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,2004,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,1,0,1,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,2,2,1,2,2,1,2,-88,-88,5,457,457,-88,1201,38,-88,38,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,2005,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,1,0,1,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,2,2,1,2,2,1,2,-88,-88,5,-88,-88,-88,1181,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,2006,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,1,0,1,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,2,2,1,2,2,1,2,-88,-88,5,-88,-88,-88,1222,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,2007,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,1,0,1,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,2,2,1,2,2,1,2,-88,-88,5,-88,-88,-88,1373,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,2008,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,1,0,1,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,2,2,1,2,2,1,2,-88,-88,5,437,437,-88,1401,31.2,-88,31.2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,2009,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,1,0,1,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,2,2,1,2,2,1,2,-88,-88,5,424,424,-88,1391,30.5,-88,30.5,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,61,-88,61,-88,-88,-88,-88,-88,-88
Croatia,HRV,2010,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,1,0,1,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,2,2,1,2,2,1,2,-88,-88,4,-88,-88,-88,1321,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,2011,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,1,0,1,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,2,2,1,2,2,1,2,-88,-88,4,-88,-88,-88,1271,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,2012,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,1,0,1,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,2,2,1,2,2,1,2,-88,-88,4,341,341,-88,1257,27.1,-88,27.1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,55.1,-88,55.1,-88,-88,42.9,-88,88.3,-88
Croatia,HRV,2013,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,2,1,3,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,2,2,1,2,2,1,2,-88,-88,4,369,369,-88,1249,29.5,-88,29.5,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,2014,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,2,1,3,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,2,2,1,2,2,1,2,56.3,50.3,4,350,350,-88,1321,26.5,-88,26.5,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,52.7,-88,52.7,-88,-88,39.2,-88,88.3,-88
Croatia,HRV,2015,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,2,1,3,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,2,2,1,2,2,1,2,-88,-88,4,321,321,-88,1337,24,-88,24,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,2016,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,2,1,3,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,2,2,1,2,2,1,2,-88,-88,4,-88,-88,-88,1369,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,2017,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,2,1,3,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,2,2,1,2,2,1,2,-88,-88,4,313,313,-88,1424,22,-88,22,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,2018,3,3,3,2,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,2,1,3,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,2,2,1,2,2,1,2,-88,-88,4,302,302,-88,1455,20.8,-88,20.8,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,2019,3,3,3,2,3,3,2,No minimum wage,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,3,3,0,Data missing/not relevant,0,1,1,-88,-88,2,2,2,0,3,1,2,1,0,-88,0,12,1,2,1,3,1,-88,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,2,2,1,2,2,1,2,-88,-88,4,-88,-88,-88,1472,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Croatia,HRV,2020,-88,-88,-88,-88,-88,-88,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
Cyprus,CYP,1974,3,3,3,3,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,0,1,2,2,2,0,1,1,2,0,0,0,1,24,0,2,3,2,0,1,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,-99,-99,-88,-99,1,2,-88,-88,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,-88,-88
Cyprus,CYP,1975,3,3,3,3,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,0,1,2,2,2,0,1,1,2,0,0,0,1,24,0,2,3,2,0,1,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,-99,-99,-88,-99,1,2,-88,-88,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,-88,-88
Cyprus,CYP,1976,3,3,3,3,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,0,1,2,2,2,0,1,1,2,0,0,0,1,24,0,2,3,2,0,1,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,-99,-99,-88,-99,1,2,-88,-88,4,88,88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,88,-88,-88,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,-88,-88
Cyprus,CYP,1977,3,3,3,3,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,0,1,2,2,2,0,1,1,2,0,0,0,1,24,0,2,3,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,-99,-99,-88,-99,1,2,-88,-88,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,-88,-88
Cyprus,CYP,1978,3,3,3,3,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,0,1,2,2,2,0,1,1,2,0,0,0,1,24,0,2,3,2,0,1,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,0,-99,-99,-88,-99,1,2,-88,-88,4,113,113,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,113,-88,-88,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,-88,-88
Cyprus,CYP,1979,3,3,3,3,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,0,1,2,2,2,0,1,1,2,0,0,0,1,24,0,2,3,2,0,1,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,0,-99,-99,-88,-99,1,2,-88,-88,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,-88,-88
Cyprus,CYP,1980,3,3,3,3,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,0,1,2,2,2,0,1,1,2,0,0,0,1,24,0,2,3,2,0,1,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,0,-99,-99,-88,-99,1,2,-88,-88,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,-88,-88
Cyprus,CYP,1981,3,3,3,3,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,0,1,2,2,2,0,1,1,2,0,0,0,1,24,0,2,3,2,0,1,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,0,-99,-99,-88,-99,1,2,-88,-88,4,124,124,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,124,-88,-88,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,-88,-88
Cyprus,CYP,1982,3,3,3,3,3,3,-88,Missing,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,Missing,0,1,1,0,1,2,2,2,0,1,1,2,0,0,0,1,24,0,2,3,2,0,1,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,0,0,-99,-99,-88,-99,1,2,-88,-88,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,-88,-88
